index	KEGG_entry_ID	name	total_count	genes	19CT051360	19CT044120	19CT034631	19CT048087	19CT046369	19CT040719	20A0002478	19CT044751	19CT040732	19CT030002	19CT020478	DS187051	19PA009426	19CT036423	19CT016837	19CT024854	19CT028732	20A0000620	18PA008847	19CT040892	18PA004616	19CT035369	19CT036523	18PA004934	19CT044501	19CT034845	19CT039895	19CT052347	19CT013554	19CT041295	19PA009444	19CT044338	19CT024296	19CT024299	20A0000412	19CT039890	19CT030925	20A0007427	19CT031559	19CT046414	19CT034643	20A0004401	18PA004940	19CT031909	20A0004025	19CT014597	20A0002063	20A0000618	19CT039201
134	hsa04662	B cell receptor signaling pathway	18	['SOS2', 'PLCG2', 'SOS1', 'PRKCB', 'MAPK3', 'PIK3R2']	0	1	0	1	1	0	0	0	0	1	1	0	0	0	1	0	0	1	0	0	1	1	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	1	0	2	2	0	0	1	0	0	0	0
149	hsa04392	Hippo signaling pathway - multiple species	18	['FAT4', 'DCHS1']	0	0	1	2	0	0	1	1	0	2	1	0	0	1	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	1	0	0	0	0	0	1	0	1	0
254	hsa03008	Ribosome biogenesis in eukaryotes	18	['DKC1', 'MPHOSPH10', 'TCOF1', 'NXF1', 'EFL1', 'NOL6', 'RBM28', 'UTP6']	0	0	0	0	0	1	0	0	2	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	2	2	0	1	0	2	1	2	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0
253	hsa04114	Oocyte meiosis	18	['AR', 'ITPR1', 'PRKACB', 'RPS6KA2', 'MAPK3', 'SMC1A', 'IGF1R', 'CCNB1', 'ADCY3', 'ANAPC1']	0	0	0	0	0	1	1	1	1	0	0	0	0	1	0	1	0	2	0	0	0	0	0	1	0	1	1	2	1	0	0	0	0	1	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0
50	hsa05100	Bacterial invasion of epithelial cells	17	['MET', 'CLTCL1', 'CTNNA3', 'CTNNB1', 'PIK3R2', 'WASF1']	1	0	0	1	1	0	0	0	1	0	0	0	0	2	0	1	0	0	0	0	0	1	3	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	1	0
84	hsa04260	Cardiac muscle contraction	17	['CACNA2D2', 'CACNB2', 'RYR2', 'ATP1A2', 'CACNA1D', 'SLC8A1', 'CACNA1F', 'SLC9A6', 'CACNA2D1', 'CACNA2D3']	0	2	1	0	1	0	2	0	1	0	2	1	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1
112	hsa03440	Homologous recombination	17	['ATM', 'BLM', 'MRE11', 'BRCA2', 'RBBP8', 'UIMC1', 'NBN', 'TOP3B']	0	1	0	0	0	0	1	0	0	0	0	2	1	1	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	1	0	2	0	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	1
136	hsa05220	Chronic myeloid leukemia	17	['SOS2', 'GAB2', 'SOS1', 'MAPK3', 'PIK3R2', 'BRAF']	0	1	1	0	1	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	1	1	1	0	0	0	0	1	1	0	3	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0
34	hsa00520	Amino sugar and nucleotide sugar metabolism	17	['PGM3', 'FCSK', 'HEXB', 'PMM2', 'NANS', 'GMPPA', 'HEXA', 'CYB5R3', 'UGDH', 'HK1', 'MPI']	1	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	1	1	0	0	0	0	0	0	0	1	1	2	0	0	0	1	0	0	1	0	0	1	0	0	0	1	0
111	hsa04064	NF-kappa B signaling pathway	17	['ATM', 'CARD14', 'PLCG2', 'PIDD1', 'MAP3K7', 'PRKCB']	0	1	1	1	1	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	1	0	1	2	1	0	0	1	0	0	0	0
208	hsa04971	Gastric acid secretion	17	['PLCB1', 'PRKCG', 'ATP1A2', 'ITPR1', 'PRKACB', 'PRKCB', 'MYLK', 'GNAS', 'ADCY3']	0	0	0	1	0	1	2	1	0	0	2	0	0	0	0	1	0	0	0	0	1	0	0	1	1	0	0	2	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0
144	hsa00563	Glycosylphosphatidylinositol	17	['PIGT', 'PIGQ', 'PIGV', 'GPAA1', 'PGAP1', 'PIGG', 'PIGU', 'PIGN', 'PIGH']	0	1	1	1	0	3	0	1	0	0	0	0	0	0	0	0	1	0	1	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	2	0	0	0
99	hsa00562	Inositol phosphate metabolism	17	['INPP5E', 'PLCD4', 'PLCG2', 'PLCB1', 'FIG4', 'PIK3CG', 'INPP4A', 'MINPP1', 'SYNJ1', 'INPP5K']	0	1	1	2	0	0	0	2	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	1	0	1	1	0	1	1	0	0	1	0
215	hsa04621	NOD-like receptor signaling pathway	17	['PLCB1', 'TP53BP1', 'ERBIN', 'ITPR1', 'MAP3K7', 'MAPK3']	0	0	0	1	1	1	1	0	1	0	0	0	1	0	0	1	0	1	0	1	0	0	0	1	0	0	1	2	0	0	0	0	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0
181	hsa04976	Bile secretion	16	['LDLR', 'ATP1A2', 'PRKACB', 'SLC4A4', 'GNAS', 'SLC9A3', 'ADCY3']	0	0	1	0	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	1	1	1	0	1	0	0	1	0	0	0	2	0	1	0	0	0	0	0	0	0
184	hsa00250	Alanine, aspartate and glutamate metabolism	16	['ADSL', 'GPT2', 'GOT2', 'ALDH4A1', 'CPS1', 'ASL', 'GLS', 'GAD1', 'CAD', 'ADSS2', 'ALDH5A1']	0	0	1	0	0	0	0	1	1	0	0	0	0	0	1	0	0	1	0	1	0	1	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	2	0	0	0	0	0	1	1	0	1
7	hsa05418	Fluid shear stress and atherosclerosis	16	['IL1R2', 'ITGB3', 'ACVR1', 'MAP3K7', 'TRPV4', 'CTNNB1', 'PIK3R2', 'MAP3K5', 'BMPR1B']	1	0	0	0	0	0	1	0	2	1	0	0	0	0	0	0	0	0	0	0	0	1	2	0	1	0	0	1	2	0	1	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0
163	hsa04380	Osteoclast differentiation	16	['GAB2', 'PLCG2', 'FOSL2', 'ITGB3', 'MAP3K7', 'MAPK3', 'CSF1R', 'PIK3R2', 'CAMK4']	0	0	1	1	1	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	1	0	0	2	0	0	0	0	0	1	0	1	0	1	1	0	0	1	0	0	0	0
131	hsa04660	T cell receptor signaling pathway	16	['SOS2', 'SOS1', 'MAP3K7', 'MAPK3', 'DLG1', 'PIK3R2', 'PAK2']	0	1	0	0	1	0	0	0	1	1	0	0	0	0	1	0	0	1	0	0	1	1	0	0	0	0	1	1	0	0	2	0	0	0	0	0	0	0	1	0	1	1	0	1	0	0	0	0	0
139	hsa04917	Prolactin signaling pathway	16	['SOS2', 'ESR2', 'SOS1', 'MAPK3', 'TH', 'PIK3R2']	0	2	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	1	1	0	0	0	2	0	1	0	0	2	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0
15	hsa00513	Various types of N-glycan biosynthesis	15	['ALG3', 'HEXB', 'ALG9', 'ST3GAL3', 'MGAT2', 'ALG12', 'ALG2', 'HEXA', 'ALG13', 'DDOST', 'MAN1B1']	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	1	1	0	0	0	1	0	0	0	1	0
247	hsa04211	Longevity regulating pathway	15	['TSC2', 'PRKACB', 'IGF1R', 'PIK3R2', 'ADCY3', 'CAMK4', 'MTOR']	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	1	0	1	1	1	0	1	0	0	1	0	0	0	1	0	1	0	0	0	0	1	0	0	1	0
49	hsa05218	Melanoma	15	['MET', 'FGFR1', 'PDGFRB', 'MAPK3', 'IGF1R', 'PIK3R2', 'BRAF']	1	0	1	0	1	0	1	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	1	0	0	0	1	1	1	0	0	0	0	0	0	0	0	2	1	0	0	0	0	1	0	0	0	0	0
70	hsa00410	beta-Alanine metabolism	15	['ACOX1', 'ALDH7A1', 'DPYD', 'GAD1', 'MLYCD', 'ALDH3A2', 'ACADS']	1	0	0	0	1	0	1	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	1	0	1	1	0	0	0
69	hsa03320	PPAR signaling pathway	15	['ACOX1', 'ACADM', 'CYP27A1', 'SORBS1', 'GK', 'SCP2']	1	0	2	1	2	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0
170	hsa05030	Cocaine addiction	15	['GRIN2A', 'PRKACB', 'DLG4', 'DRD2', 'MAOB', 'GRIN2D', 'GNAS', 'TH', 'GRIN2B', 'GRIA2']	0	0	1	0	0	1	0	1	0	0	1	0	0	0	0	0	2	1	0	1	0	0	0	0	1	2	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0
14	hsa00510	N-Glycan biosynthesis	14	['ALG3', 'ALG6', 'DPAGT1', 'ALG9', 'MGAT2', 'ALG12', 'ALG2', 'ALG13', 'DDOST', 'MAN1B1', 'MOGS']	1	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	1	1	1	0	0	1	0	0	0	0	0
197	hsa05110	Vibrio cholerae infection	14	['PLCG2', 'SLC12A2', 'PRKACB', 'ATP6V0A1', 'GNAS', 'ADCY3', 'ATP6V0A2', 'ATP6V1B2']	0	0	0	1	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	2	1	0	0	1	0	0	1	0
9	hsa04060	Cytokine-cytokine receptor interaction	14	['IL1R2', 'ACVR1', 'CX3CR1', 'LEP', 'CSF1R', 'GDF1', 'BMPR1B']	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	1	0	1	0	0	1	0	0	1	1	0	0	1	2	0	1	0	0	0	0	0	0	0	0	0
92	hsa00260	Glycine, serine and threonine metabolism	14	['DLD', 'ALDH7A1', 'PHGDH', 'MAOB', 'AMT', 'GCSH', 'GLDC']	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	1	1	0	0	1	0	0	2	0	0	0	0	1	0	0	0	1	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
179	hsa05417	Lipid and atherosclerosis	14	['LDLR', 'PLCB1', 'ITPR1', 'EIF2AK3', 'MAP3K7', 'MAPK3', 'PIK3R2', 'MAP3K5']	0	0	1	1	0	0	1	1	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	3	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
68	hsa00071	Fatty acid degradation	14	['ACOX1', 'ACADM', 'ALDH7A1', 'CYP2U1', 'ALDH3A2', 'GCDH', 'ACADS']	1	0	1	1	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	1	1	0	0	0	0
240	hsa05164	Influenza A	14	['IFIH1', 'NXF1', 'PRKCB', 'EIF2AK2', 'MAPK3', 'CREBBP', 'PIK3R2', 'EP300']	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	1
94	hsa00620	Pyruvate metabolism	13	['DLD', 'ACACB', 'FH', 'ALDH7A1', 'MDH2', 'ALDH3A2']	0	1	0	0	1	0	2	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	1
110	hsa01524	Platinum drug resistance	13	['ATM', 'ATP7A', 'MAPK3', 'PIK3R2', 'MAP3K5', 'TOP2A']	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	0	1	1	1	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0
225	hsa00790	Folate biosynthesis	13	['PAH', 'DHFR', 'GCH1', 'GPHN', 'TH', 'MOCS2', 'SPR', 'MOCS1']	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	1	0	1	2	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	1	0	0	0
289	hsa05152	Tuberculosis	13	['CTSD', 'MAPK3', 'ATP6V0A1', 'LAMP2', 'CREBBP', 'CORO1A', 'ATP6V0A2', 'EP300']	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	1	0	0	1	1	0	0	1	0	0	0	3	0	0	0	0	0	0	0	1	0	1
91	hsa00380	Tryptophan metabolism	13	['DLD', 'DHTKD1', 'ALDH7A1', 'MAOB', 'ALDH3A2', 'GCDH']	0	2	0	0	0	1	1	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	1	0	0	0	0	0
269	hsa04740	Olfactory transduction	13	['PRKACB', 'SLC8A1', 'PDE2A', 'OR2M4', 'OR2T8', 'OR1C1', 'ADCY3', 'PDE1C', 'OR52M1']	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	1	0	0	0	2	0	0	0	0	0	0	3	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0
211	hsa04922	Glucagon signaling pathway	13	['PLCB1', 'ACACB', 'ITPR1', 'PRKACB', 'GNAS', 'CREBBP', 'EP300']	0	0	0	1	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	2
244	hsa00600	Sphingolipid metabolism	12	['ASAH1', 'HEXB', 'GALC', 'GBA2', 'SMPD1', 'HEXA', 'SMPD4']	0	0	0	0	0	1	2	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0
212	hsa05142	Chagas disease	12	['PLCB1', 'ACE', 'MAPK3', 'GNAS', 'PIK3R2']	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	2	0	1	0	0	2	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0
267	hsa04914	Progesterone-mediated oocyte maturation	12	['PRKACB', 'RPS6KA2', 'MAPK3', 'IGF1R', 'CCNB1', 'PIK3R2', 'ADCY3', 'BRAF', 'ANAPC1']	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	2	2	0	0	0	0	1	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0
173	hsa00531	Glycosaminoglycan degradation	12	['NAGLU', 'HEXB', 'GALNS', 'SGSH', 'HEXA', 'HGSNAT', 'IDS']	0	0	1	0	0	0	1	1	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	2	0	0	0	0	0	0	0	0	1	0	0	0	1	0
35	hsa01250	Biosynthesis of nucleotide sugars	12	['PGM3', 'FCSK', 'PMM2', 'NANS', 'GMPPA', 'UGDH', 'HK1', 'MPI']	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0
60	hsa04350	TGF-beta signaling pathway	12	['FBN1', 'ACVR1', 'MAPK3', 'NEO1', 'CREBBP', 'BMPR1B', 'THBS1', 'EP300']	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	2	1	0	0	0	0	0	0	0	1	0	1
93	hsa00020	Citrate cycle	12	['DLD', 'FH', 'SDHA', 'IDH2', 'MDH2', 'SUCLG1']	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	2	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
189	hsa03022	Basal transcription factors	12	['TAF6', 'TAF5', 'ERCC2', 'GTF2E2']	0	0	0	1	0	0	0	1	1	0	1	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
95	hsa00630	Glyoxylate and dicarboxylate metabolism	12	['DLD', 'PCCB', 'PCCA', 'AMT', 'GCSH', 'MDH2', 'GLDC']	0	1	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	1	0
221	hsa00514	Other types of O-glycan biosynthesis	11	['POMT1', 'GALNT13', 'B3GLCT', 'POMT2', 'GALNT8', 'ST3GAL3', 'GALNT10']	0	0	0	0	1	2	0	0	1	0	1	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0
220	hsa00515	Mannose type O-glycan biosynthesis	11	['POMT1', 'POMT2', 'ST3GAL3', 'FKRP', 'CRPPA', 'POMGNT2', 'POMGNT1', 'FKTN']	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	1	0	1	0	0	0	0	0	0	0
235	hsa04978	Mineral absorption	11	['SLC46A1', 'ATP7A', 'ATP1A2', 'SLC8A1', 'ATP2B2', 'SLC9A3', 'SLC40A1']	0	0	0	0	2	0	1	0	0	0	3	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
51	hsa05120	Epithelial cell signaling in Helicobacter pylori infection	11	['MET', 'PLCG2', 'ATP6V0A1', 'ATP6V0A2', 'ATP6V1B2', 'JAM2']	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	1	0	1	2	0	0	0	0
264	hsa03018	RNA degradation	11	['ENO3', 'PNPT1', 'TTC37', 'CNOT1', 'DDX6', 'EXOSC8', 'DCPS', 'EXOSC9']	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0
259	hsa00330	Arginine and proline metabolism	11	['ALDH7A1', 'GOT2', 'ALDH4A1', 'ALDH18A1', 'MAOB', 'PYCR2', 'ALDH3A2']	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	1	2	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0
31	hsa04932	Non-alcoholic fatty liver disease	11	['NDUFS4', 'EIF2AK3', 'ITCH', 'NDUFS2', 'NDUFA5', 'LEP', 'NDUFV1', 'SDHA', 'PIK3R2', 'MAP3K5']	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	2	1	1	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
266	hsa00270	Cysteine and methionine metabolism	11	['DNMT3B', 'GOT2', 'PHGDH', 'MDH2', 'GSS', 'AHCY', 'MTR']	0	0	0	0	0	0	1	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0
80	hsa04710	Circadian rhythm	11	['PER2', 'PER1', 'NPAS2', 'RORA']	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	2	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0
196	hsa04370	VEGF signaling pathway	11	['PLCG2', 'PRKCG', 'PRKCB', 'MAPK3', 'PIK3R2']	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	0	1	0	0	0	0
255	hsa04964	Proximal tubule bicarbonate reclamation	10	['ATP1A2', 'SLC4A4', 'GLS', 'SLC9A3']	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	1	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0
96	hsa00010	Glycolysis / Gluconeogenesis	10	['DLD', 'ALDH7A1', 'ENO3', 'MINPP1', 'HK1', 'ALDH3A2']	0	1	0	0	0	0	2	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0
10	hsa04640	Hematopoietic cell lineage	10	['IL1R2', 'ITGB3', 'CD38', 'CSF1R']	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0
260	hsa00340	Histidine metabolism	10	['ALDH7A1', 'UROC1', 'MAOB', 'ALDH3A2']	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	1	0	0	0	0	0	0
195	hsa04625	C-type lectin receptor signaling pathway	10	['PLCG2', 'ITPR1', 'MAPK3', 'PIK3R2']	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	0	0	0	0
278	hsa04668	TNF signaling pathway	9	['MAP3K7', 'ITCH', 'MMP14', 'MAPK3', 'PIK3R2', 'MAP3K5']	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0
252	hsa04960	Aldosterone-regulated sodium reabsorption	9	['PRKCG', 'ATP1A2', 'PRKCB', 'MAPK3', 'PIK3R2']	0	0	0	0	0	1	1	0	0	0	2	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
182	hsa04913	Ovarian steroidogenesis	9	['LDLR', 'PRKACB', 'GNAS', 'IGF1R', 'ADCY3']	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
248	hsa00051	Fructose and mannose metabolism	9	['FCSK', 'PMM2', 'GMPPA', 'HK1', 'MPI']	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0
245	hsa03030	DNA replication	9	['RNASEH2C', 'POLA2', 'MCM4']	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0
67	hsa01212	Fatty acid metabolism	9	['ACOX1', 'ACADM', 'HSD17B4', 'SCP2', 'FASN', 'ACADS']	1	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
263	hsa00860	Porphyrin metabolism	9	['FXN', 'EARS2', 'COX10', 'COX15']	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
284	hsa03420	Nucleotide excision repair	9	['ERCC2', 'XPC', 'ERCC6', 'ERCC8']	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	1	1	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
216	hsa04973	Carbohydrate digestion and absorption	9	['PLCB1', 'ATP1A2', 'CACNA1D', 'PRKCB', 'PIK3R2', 'HK1']	0	0	0	1	0	0	1	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1
241	hsa05162	Measles	9	['IFIH1', 'EIF2AK3', 'MAP3K7', 'EIF2AK2', 'PIK3R2']	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
219	hsa05216	Thyroid cancer	9	['PAX8', 'NTRK1', 'MAPK3', 'CTNNB1', 'BRAF']	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0
102	hsa04213	Longevity regulating pathway - multiple species	8	['CLPB', 'PRKACB', 'IGF1R', 'PIK3R2', 'ADCY3', 'MTOR']	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
287	hsa04614	Renin-angiotensin system	8	['ACE', 'AGTR2']	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0
52	hsa05144	Malaria	8	['MET', 'LRP1', 'THBS1']	1	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0
273	hsa00220	Arginine biosynthesis	8	['GPT2', 'GOT2', 'CPS1', 'ASL', 'GLS']	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	1	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
